r_id,type,action_date,go_id,save,like,id,agency,open_date,close_date,title,desc,elig,category,sub_category,award,loc,sp,is_on,text
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5578,,,Grants625be831d84803ea363f2e24,Australian Research Council,2022-03-31,2022-12-13,Linkage Projects for funding applied for in 2022,"The Linkage Projects scheme supports projects which initiate or develop long term strategic research alliances to apply advanced knowledge to problems, acquire new knowledge and as a basis for securing commercial and other benefits of research. 
 To facilitate successful collaboration between higher education institutions and other parts of the innovation system, there will be two assessment rounds for Linkage Projects for funding applied for in 2022, and funding outcomes will be recommended to the Minister within six months of the application closing date for each round. Please refer to the Important Dates document for detailed information about the assessment round dates. 
 The Linkage Projects scheme objectives are to: 
 
 support the development of long-term strategic research alliances between higher education organisations and industry and other research end-users, in order to apply advanced knowledge to problems; 
 provide opportunities for internationally competitive research projects to be conducted in collaboration with organisations outside the higher education sector; and 
 enhance the scale and focus of research in Australian Government priority areas, particularly the National Manufacturing Priorities. 
 
 The intended outcomes of the Linkage Projects scheme are: 
 
 the growth of a national pool of world-class researchers to meet the needs of the broader Australian innovation system; and 
 economic, commercial, environmental, social and/or cultural benefits for Australia. 
","An application may only be submitted through the Research Office of an Eligible Organisation listed in the Grant Guidelines. The application must nominate at least one Chief Investigator (CI); the first named CI will be the Project Leader. Additional CIs and Partner Investigators (PIs) may be nominated in the application. 
 To be eligible to apply as a CI or PI, the individual nominated must as at application submission have met their obligations regarding previously funded projects, including submission to the ARC of satisfactory final reports.  
 At the grant commencement date a CI must be an employee for at least 20 per cent of full time equivalent (0.2 FTE) at an Eligible Organisation; or be a holder of an honorary academic appointment at an Eligible Organisation and not employed at another organisation for more than 0.2 FTE. 
 A CI must reside for more than 50 per cent of their time in Australia for the project activity period and must not be undertaking a Higher Degree by Research (HDR) during the project activity period. 
 A named participant can apply for and be concurrently funded through the Linkage Program for a maximum of four Linkage Program projects (not including the Linkage Infrastructure, Equipment and Facilities scheme) as a CI or Director. Please refer to the Grant Guidelines for further details regarding this eligibility requirement. 
 Limits will be calculated at the closing time for submission of applications and may be re-calculated as other grant opportunity announcements are made. 
 To be eligible to apply as a PI the individual nominated must not meet the eligibility criteria for a CI as at the grant commencement date or during the project activity period. 
 For other eligibility requirements refer to the relevant Grant Guidelines.","381002 - Humanities, Arts and Social Sciences (HASS) Research","381001 - Science, Technology, Engineering and Mathematics (STEM) Research",,"ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Targeted or Restricted Competitive,1.0,"Linkage Projects for funding applied for in 2022.The Linkage Projects scheme supports projects which initiate or develop long term strategic research alliances to apply advanced knowledge to problems, acquire new knowledge and as a basis for securing commercial and other benefits of research. 
 To facilitate successful collaboration between higher education institutions and other parts of the innovation system, there will be two assessment rounds for Linkage Projects for funding applied for in 2022, and funding outcomes will be recommended to the Minister within six months of the application closing date for each round. Please refer to the Important Dates document for detailed information about the assessment round dates. 
 The Linkage Projects scheme objectives are to: 
 
 support the development of long-term strategic research alliances between higher education organisations and industry and other research end-users, in order to apply advanced knowledge to problems; 
 provide opportunities for internationally competitive research projects to be conducted in collaboration with organisations outside the higher education sector; and 
 enhance the scale and focus of research in Australian Government priority areas, particularly the National Manufacturing Priorities. 
 
 The intended outcomes of the Linkage Projects scheme are: 
 
 the growth of a national pool of world-class researchers to meet the needs of the broader Australian innovation system; and 
 economic, commercial, environmental, social and/or cultural benefits for Australia. 
"
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5528,,,Grants625be8b2d84803ea363f2e57,Australian Research Council,2022-03-22,2022-05-17,Discovery Projects for funding commencing in 2023,"The  Discovery Projects  scheme provides grant funding to support research projects that may be undertaken by individual researchers or research teams. 
 The Discovery Projects scheme objectives are to: 
 
 support excellent basic and applied research and research training by individuals and teams; 
 support national and international research collaboration; and 
 enhance the scale and focus of research in Australian Government priority areas. 
 
 The intended outcomes of the Discovery Projects scheme are: 
 
 expanded knowledge base and research capacity in Australia; and 
 economic, commercial, environmental, social and/or cultural benefits for Australia. 
","An application may only be submitted through the Research Office of an Eligible Organisation listed in the Grant Guidelines. The application must nominate at least one Chief Investigator (CI); the first named CI will be the Project Leader. Additional CIs and Partner Investigators (PIs) may be nominated in the application. 
 To be eligible to apply as a CI or PI, the individual nominated must, as at the grant opportunity closing date, have met their obligations regarding previously funded projects, including submission to the ARC of satisfactory final reports. 
 At the grant commencement date a CI must be an employee for at least 20 per cent of full time equivalent (0.2 FTE) at an Eligible Organisation; or be a holder of an honorary academic appointment at an Eligible Organisation and not employed at another organisation for more than 0.2 FTE. 
 A  CI must reside for more than 50 per cent of their time in Australia for the project activity period and must not be undertaking a Higher Degree by Research (HDR) during the project activity period. 
 A CI can be concurrently funded through the Discovery Program for a maximum of: two projects as CI; or one ARC Fellowship and one project as a CI; or one ARC Fellowship or project if the individual is also a Director on active ARC Centre of Excellence or a Special Research Initiative project. Limits will be calculated at the closing time for submission of applications and may be re-calculated as other grant opportunity announcements are made. 
 To be eligible to apply as a PI the individual nominated must not meet the eligibility criteria for a CI as at the grant commencement date or during the project activity period. 
 For other eligibility requirements refer to the relevant Grant Guidelines.","381002 - Humanities, Arts and Social Sciences (HASS) Research","381001 - Science, Technology, Engineering and Mathematics (STEM) Research",,"ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Targeted or Restricted Competitive,1.0,"Discovery Projects for funding commencing in 2023.The  Discovery Projects  scheme provides grant funding to support research projects that may be undertaken by individual researchers or research teams. 
 The Discovery Projects scheme objectives are to: 
 
 support excellent basic and applied research and research training by individuals and teams; 
 support national and international research collaboration; and 
 enhance the scale and focus of research in Australian Government priority areas. 
 
 The intended outcomes of the Discovery Projects scheme are: 
 
 expanded knowledge base and research capacity in Australia; and 
 economic, commercial, environmental, social and/or cultural benefits for Australia. 
"
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO4836,,,Grants625be7b0d84803ea363f2df1,Department of Foreign Affairs and Trade,2021-05-24,,International Counter-Terrorism Engagement Program (ongoing),"DFAT coordinates whole-of-government international counter terrorism engagement, facilitates continuity in the delivery of counter terrorism programs to specific countries and furthers Australia s counter terrorism objectives in multilateral forums, such as the United Nations.  To achieve these objectives, DFAT may, from time to time, make grants to specialised organisations to carry out specific activities. 
 The objectives of the program are to:  
 
 secure stronger counter terrorism and counter violent extremism cooperation; 
 build the commitment and capability of partner countries to counter terrorism and to prevent and counter violent extremism; 
 promote and facilitate global best practice, guidance, standards and norms to counter terrorism and prevent and counter violent extremism. 
 
 The intended outcomes of the program are: 
 
 capable and like-minded international counter terrorism partners; 
 international consensus on best practice approaches to countering terrorism and preventing and countering violent extremism. 
 
 DFAT administers the program according to the Commonwealth Grants Rules and Guidelines (CGRGs).","The program is a closed, non-competitive process, open only to applicants who have received an invitation from DFAT to apply.  DFAT will approach eligible applicants independently and invite them to consider submitting an application. 
 To be eligible, applicants must be one of the following entity types: 
 
 a company incorporated in Australia or in a foreign country 
 a company incorporated by guarantee 
 an incorporated trustee on behalf of a trust 
 an incorporated association 
 a partnership 
 a joint (consortia) application with a lead organisation 
 a not-for-profit organisation 
 a think tank or research organisation 
 an Australian state or territory government body 
 a foreign country sub-national government body 
 an international organisation. 
 
 To be eligible projects must: 
 
 support the intended objectives of the DFAT International CT Engagement Program; and 
 include eligible activities and eligible respective expenditure.  
 
 Eligible grant activities will seek to achieve the following outcomes:  
 
 strengthening effective CT laws and frameworks; 
 supporting capability of CT agencies; 
 supporting the development and implementation of national action plans to prevent and counter violent extremism; 
 strengthening national whole of Government CT coordination; 
 enhancing cross-border information sharing and operational cooperation to counter terrorism; 
 enabling effective public-private partnerships, particularly in the sectors of aviation and finance; 
 supporting global standards and norms on effective CT and P/CVE approaches that contribute to inter-state collaboration on counter terrorism. 
",281000 - International Aid and Development,151006 - National Security,,"ACT, NSW, VIC, SA, WA, QLD, NT, TAS, Overseas",Closed Non-Competitive,1.0,"International Counter-Terrorism Engagement Program (ongoing).DFAT coordinates whole-of-government international counter terrorism engagement, facilitates continuity in the delivery of counter terrorism programs to specific countries and furthers Australia s counter terrorism objectives in multilateral forums, such as the United Nations.  To achieve these objectives, DFAT may, from time to time, make grants to specialised organisations to carry out specific activities. 
 The objectives of the program are to:  
 
 secure stronger counter terrorism and counter violent extremism cooperation; 
 build the commitment and capability of partner countries to counter terrorism and to prevent and counter violent extremism; 
 promote and facilitate global best practice, guidance, standards and norms to counter terrorism and prevent and counter violent extremism. 
 
 The intended outcomes of the program are: 
 
 capable and like-minded international counter terrorism partners; 
 international consensus on best practice approaches to countering terrorism and preventing and countering violent extremism. 
 
 DFAT administers the program according to the Commonwealth Grants Rules and Guidelines (CGRGs)."
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO4733,,,Grants625be7a7d84803ea363f2dee,"Department of Agriculture, Water and the Environment",2021-05-10,,Regional Bushfire Recovery – Multiregional Species and Strategic Projects,"The objective of this program is to deliver bushfire recovery actions in one or more of the seven priority bushfire impacted regions across Australia that address the recovery of identified animal or plant species and/or ecological communities impacted by the 2019–20 bushfires. 
 The program is confined to seven bushfire impacted regions within Australia that have been identified as those most vulnerable following the 2019–20 bushfires.  
 Projects must be completed by 30 May 2022.",To be eligible you must be an organisation invited to apply. ,211006 - Natural Resources - Conservation and Protection,,"$16,000,000.00","ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Closed Non-Competitive,1.0,"Regional Bushfire Recovery – Multiregional Species and Strategic Projects.The objective of this program is to deliver bushfire recovery actions in one or more of the seven priority bushfire impacted regions across Australia that address the recovery of identified animal or plant species and/or ecological communities impacted by the 2019–20 bushfires. 
 The program is confined to seven bushfire impacted regions within Australia that have been identified as those most vulnerable following the 2019–20 bushfires.  
 Projects must be completed by 30 May 2022."
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5527,,,Grants625be897d84803ea363f2e4c,"Department of Agriculture, Water and the Environment",2022-03-28,2022-06-02,Indian Ocean Territories Marine Parks Grants,"The Australian Government is inviting applications via an open process to deliver services under the Indian Ocean Territories (IOT) Marine Parks Grants Program (the program). The Australian Government has allocated up to $2.2 million GST exclusive over 3 years for the program, which forms part of the broader $100 million Ocean Leadership Package announced in April 2021. 
 The program will support the establishment of 2 new marine parks around Christmas Island and Cocos (Keeling) Islands over a 3 year period from 2022–23 to 2024–25. 
 The intended objectives of the program are to: 
 
 enhance the protection, promotion, understanding of and local engagement in the marine environment and marine parks 
 support local employment and ecologically sustainable economic growth. 
 
 The intended outcomes of the program are: 
 
 engagement of IOT communities in the management and protection of the marine environment 
 enhanced knowledge to support IOT marine management and protection 
 increased appreciation and understanding of the marine environment of the IOTs 
 enhanced capacity of IOT communities to manage marine parks 
 maintain and improve the health of the marine environment 
 creation of employment and other economic opportunities for IOT community members. 
","To be eligible you must be one of the following entity types: 
 
 Indigenous Corporation 
 Company 
 Corporate State or Territory Entity 
 Non-corporate State or Territory Entity 
 Non-corporate State or Territory Statutory Authority 
 Local Government Entity 
 Cooperative 
 Incorporated Association 
 Statutory Entity 
 Sole Trader 
 
 If you are applying as a Trustee on behalf of a Trust, the Trustee must have an eligible entity type as listed above. 
 Applications from universities and research organisations are welcome, provided they meet one of the eligible entity types listed above and the proposed project aligns with the objectives of this grant opportunity (Section 2.1 of the Guidelines). 
 Applications from consortia are acceptable, as long as you have a lead applicant who is solely accountable to the Commonwealth for the delivery of grant activities and is an eligible entity as per the list above. Eligible organisations can form a consortia with ineligible organisations.",211006 - Natural Resources - Conservation and Protection,,,"ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Open Competitive,1.0,"Indian Ocean Territories Marine Parks Grants.The Australian Government is inviting applications via an open process to deliver services under the Indian Ocean Territories (IOT) Marine Parks Grants Program (the program). The Australian Government has allocated up to $2.2 million GST exclusive over 3 years for the program, which forms part of the broader $100 million Ocean Leadership Package announced in April 2021. 
 The program will support the establishment of 2 new marine parks around Christmas Island and Cocos (Keeling) Islands over a 3 year period from 2022–23 to 2024–25. 
 The intended objectives of the program are to: 
 
 enhance the protection, promotion, understanding of and local engagement in the marine environment and marine parks 
 support local employment and ecologically sustainable economic growth. 
 
 The intended outcomes of the program are: 
 
 engagement of IOT communities in the management and protection of the marine environment 
 enhanced knowledge to support IOT marine management and protection 
 increased appreciation and understanding of the marine environment of the IOTs 
 enhanced capacity of IOT communities to manage marine parks 
 maintain and improve the health of the marine environment 
 creation of employment and other economic opportunities for IOT community members. 
"
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5378,,,Grants625be8d8d84803ea363f2e67,"Department of Agriculture, Water and the Environment",2022-02-06,2022-05-02,Planting Trees for The Queen s Jubilee,"In 2022, community-based tree planting events will be held across Australia to mark the Jubilee (70 years of service) of Her Majesty, Queen Elizabeth II. 
 Planting Trees for The Queen s Jubilee (the program) will run over 3 years across 2021-22 to 2023-24. The program will provide up to $15.1 million of grant funding to eligible groups and organisations for community-based tree planting events. 
 The objective of the program is to mark the significant occasion of Her Majesty s Jubilee through community tree planting events across Australia. The program also intends to: 
 
 increase community awareness and celebration of Her Majesty s Jubilee 
 create a legacy of tree plantings across the nation 
 increase and/or enhance the area of tree canopy. 
 
 The program complements other initiatives occurring across the Commonwealth to mark The Queen s Jubilee, such as the tree planting initiative in the United Kingdom which is inviting people to ""Plant a Tree for the Jubilee"". 
 Community consultation is a critical element of the program. In consultation with their community, each MP must identify potential applicants and projects in their electorate and invite them to apply for a grant. Invited applications will be assessed against the program s eligibility criteria through a closed non-competitive process. 
 Each electorate has total funding of up to $100,000 that can be allocated to successful applications. A maximum of 10 projects will be funded in each electorate ranging from $2,500 to $20,000.","To be eligible, you must: 
 
 be invited to apply by your local MP 
 have an Australian Business Number (ABN). 
 
 You must also be one of the following not-for-profit entities: 
 
 a not-for-profit organisation incorporated in Australia 
 an incorporated Trustee on behalf of a Trust 
 a Queensland Parents and Citizens  Association 
 a State/Territory Government school in the ACT, QLD, NT or VIC 
 a State department of education (or its State Minister) in NSW, SA, TAS or WA acting as a project sponsor for one of its State Government schools 
 a local governing body as defined by the Local Government (Financial Assistance) Act 1995- external site. 
 
 Incorporated not-for-profit organisations can include: 
 
 incorporated associations 
 a co-operative 
 an incorporated Australian Public or Private Company 
 an Aboriginal and/or Torres Strait Islander Corporation registered under the Corporations (Aboriginal and/or Torres Strait Islander) Act 2006- external site 
 Indigenous land councils 
 religious organisations incorporated under legislation 
 strata-title. 
 
 The following Australian State/Territory Government body or statutory authority (or the Commonwealth Minister(s) representing such a body or authority) may also apply: 
 
 a Regional Land Partnerships service provider applying on behalf of a community group 
 a Western Australian Land Conservation District Committee (LCDC) or a legal entity applying on behalf of a LCDC 
 a Committee of Management. 
 
 We consider the following organisations to be local governing bodies: 
 
 Anangu Pitjantjatjara, Maralinga, Gerard, Nepabunna and Yalata local governing bodies in SA 
 Cocos (Keeling) Islands Shire Council 
 Lord Howe Island Board 
 Norfolk Island Regional Council 
 The Outback Communities Authority 
 The Shire of Christmas Island 
 The Silverton and Tibooburra villages in NSW 
 The Trust Account in the NT 
 ACT Government. 
 
 For further information, see section 4 of the grant opportunity guidelines.",211006 - Natural Resources - Conservation and Protection,,"$15,100,000.00","ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Closed Non-Competitive,1.0,"Planting Trees for The Queen s Jubilee.In 2022, community-based tree planting events will be held across Australia to mark the Jubilee (70 years of service) of Her Majesty, Queen Elizabeth II. 
 Planting Trees for The Queen s Jubilee (the program) will run over 3 years across 2021-22 to 2023-24. The program will provide up to $15.1 million of grant funding to eligible groups and organisations for community-based tree planting events. 
 The objective of the program is to mark the significant occasion of Her Majesty s Jubilee through community tree planting events across Australia. The program also intends to: 
 
 increase community awareness and celebration of Her Majesty s Jubilee 
 create a legacy of tree plantings across the nation 
 increase and/or enhance the area of tree canopy. 
 
 The program complements other initiatives occurring across the Commonwealth to mark The Queen s Jubilee, such as the tree planting initiative in the United Kingdom which is inviting people to ""Plant a Tree for the Jubilee"". 
 Community consultation is a critical element of the program. In consultation with their community, each MP must identify potential applicants and projects in their electorate and invite them to apply for a grant. Invited applications will be assessed against the program s eligibility criteria through a closed non-competitive process. 
 Each electorate has total funding of up to $100,000 that can be allocated to successful applications. A maximum of 10 projects will be funded in each electorate ranging from $2,500 to $20,000."
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO4630,,,Grants625be87bd84803ea363f2e40,"Department of Industry, Science, Energy and Resources",2021-03-18,2022-06-30,Beetaloo Cooperative Drilling Program,"The Beetaloo Cooperative Drilling Program is a component of the  Beetaloo Strategic Basin Plan  delivered under the Australian Government s broader Gas-fired recovery plan. The program aims to accelerate exploration efforts by the end of 2022. 
 The objectives of the program are to: 
 
 accelerate exploration and appraisal activities for prospective petroleum resources in the Beetaloo sub-basin 
 incentivise drilling in the Beetaloo sub-basin to deliver approximately 10 additional wells to build a comprehensive understanding of the resources.  
 
 The intended longer-term outcomes of the program are: 
 
 accelerated development of the Beetaloo sub-basin as a potential world-class gas province and aid commercial investment decisions 
 maximising the downstream value of the gas industry for the Northern Territory and contributing to gas security across Australia in line with the broader gas strategy.  
 
 The Australian Government has announced a total of $50 million over 2 years from 2021–22 to 2022–23 for the program. Allocation of the funding will be subject to demand. 
 The grant amount will be up to 25% of eligible project expenditure. 
 
 The minimum grant amount is $750,000. 
 The maximum grant amount is capped at $7.5 million per well. You can apply for up to 3 wells.  
 
 You are responsible for the remaining eligible project expenditure plus any ineligible expenditure. 
 You can apply to this program until the available funding for this grant opportunity is fully subscribed, or by 30 June 2022, whichever occurs earlier. 
 You must submit an application per well and can submit a maximum of 3 applications. ","We cannot waive the eligibility criteria under any circumstances. 
 Eligible entities 
 To be eligible, you must: 
 
 have an Australian business number (ABN) 
 be an entity incorporated in Australia 
 be a trading corporation. 
 
 Your trading activities must: 
 
 form a sufficiently significant proportion of the corporation s overall activities as to merit it being described as a trading corporation; or 
 are a substantial and not merely peripheral activity of the corporation. 
 
 Eligible applications 
 We can only accept applications: 
 
 from corporations that hold a petroleum exploration permit or retention licence from the Northern Territory Government, and have commenced all necessary approval processes to undertake petroleum exploration onshore 
 where you can provide a letter from your board (or chief executive officer or equivalent if there is no board) that the proposed exploration and appraisal project: 
 
 is supported 
 can commence within three months of entering into a grant agreement 
 will be completed as per deadlines that may be set in your grant agreement 
 costs that are not covered by grant funding can be met 
 
 where you can provide evidence of how you will provide your share of project costs such as an accountant declaration that confirms you can fund your share of the project costs, including any ineligible expenditure. 
",211003 - Energy Resources,,"$50,000,000.00",NT,Open Non-competitive,1.0,"Beetaloo Cooperative Drilling Program.The Beetaloo Cooperative Drilling Program is a component of the  Beetaloo Strategic Basin Plan  delivered under the Australian Government s broader Gas-fired recovery plan. The program aims to accelerate exploration efforts by the end of 2022. 
 The objectives of the program are to: 
 
 accelerate exploration and appraisal activities for prospective petroleum resources in the Beetaloo sub-basin 
 incentivise drilling in the Beetaloo sub-basin to deliver approximately 10 additional wells to build a comprehensive understanding of the resources.  
 
 The intended longer-term outcomes of the program are: 
 
 accelerated development of the Beetaloo sub-basin as a potential world-class gas province and aid commercial investment decisions 
 maximising the downstream value of the gas industry for the Northern Territory and contributing to gas security across Australia in line with the broader gas strategy.  
 
 The Australian Government has announced a total of $50 million over 2 years from 2021–22 to 2022–23 for the program. Allocation of the funding will be subject to demand. 
 The grant amount will be up to 25% of eligible project expenditure. 
 
 The minimum grant amount is $750,000. 
 The maximum grant amount is capped at $7.5 million per well. You can apply for up to 3 wells.  
 
 You are responsible for the remaining eligible project expenditure plus any ineligible expenditure. 
 You can apply to this program until the available funding for this grant opportunity is fully subscribed, or by 30 June 2022, whichever occurs earlier. 
 You must submit an application per well and can submit a maximum of 3 applications. "
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5502,,,Grants625be88bd84803ea363f2e47,National Recovery and Resilience Agency,2022-03-16,2022-06-17,Coastal and Estuarine Risk Mitigation Program 22-23,"The Australian Government has committed $50 million for the Coastal and Estuarine Risk Mitigation Program 22-23. The Program will help drive long term resilience and sustainability by delivering priority projects that mitigate the impact of disasters on communities and economies, targeting high priority locally and nationally significant coastal and estuarine disaster risk mitigation projects. 
 The Program will contribute to a more disaster resilient and prepared Australia by providing funding for high priority coastal and estuarine disaster risk mitigation initiatives that create the following outcomes:  
 
 reducing the expected future eligible expenditure under the Disaster Recovery Funding Arrangements 2018; 
 reducing the exposure to coastal and estuarine hazards that influence insurance affordability for relevant households or local governments ; 
 mitigating against risk that influences insurance affordability for relevant household or local government by the improvement or construction of flood mitigation infrastructure; 
 sustainable management, conservation and restoration of ecosystems that reduces disaster risk, including through the use of green-blue infrastructure; 
 regional, resilient and sustainable development, such as by protecting valued recreational and tourist areas, and improved health and well-being; 
 improved public awareness and understanding of coastal hazards; 
 improved capacity of coastal decision makers to actively reduce and avoid the creation of coastal hazard associated disaster risk; 
 improved accountability and governance, locally and regionally to manage coastal hazard associated disaster risk; and 
 inform future Australian Government actions to manage coastal hazard associated disaster risk. 
","Australian State or Territory governments are eligible to apply for funding. The Agency can only accept one overarching application per state or territory government encompassing all projects. Detailed eligibility criteria is set out in the Grant Opportunity Guidelines. 
 Interested applicants with eligible projects (e.g. local governments) should contact the emergency management department or agency in their State or Territory to discuss support for and submission of that project by the state or territory government.",211002 - Climate Change,,"$50,000,000.00","ACT, NSW, VIC, SA, WA, QLD, NT, TAS",Open Competitive,1.0,"Coastal and Estuarine Risk Mitigation Program 22-23.The Australian Government has committed $50 million for the Coastal and Estuarine Risk Mitigation Program 22-23. The Program will help drive long term resilience and sustainability by delivering priority projects that mitigate the impact of disasters on communities and economies, targeting high priority locally and nationally significant coastal and estuarine disaster risk mitigation projects. 
 The Program will contribute to a more disaster resilient and prepared Australia by providing funding for high priority coastal and estuarine disaster risk mitigation initiatives that create the following outcomes:  
 
 reducing the expected future eligible expenditure under the Disaster Recovery Funding Arrangements 2018; 
 reducing the exposure to coastal and estuarine hazards that influence insurance affordability for relevant households or local governments ; 
 mitigating against risk that influences insurance affordability for relevant household or local government by the improvement or construction of flood mitigation infrastructure; 
 sustainable management, conservation and restoration of ecosystems that reduces disaster risk, including through the use of green-blue infrastructure; 
 regional, resilient and sustainable development, such as by protecting valued recreational and tourist areas, and improved health and well-being; 
 improved public awareness and understanding of coastal hazards; 
 improved capacity of coastal decision makers to actively reduce and avoid the creation of coastal hazard associated disaster risk; 
 improved accountability and governance, locally and regionally to manage coastal hazard associated disaster risk; and 
 inform future Australian Government actions to manage coastal hazard associated disaster risk. 
"
Reg_tester@anu.com,0,2022-04-29 08:59:56,GO5084,,,Grants625be8a7d84803ea363f2e53,"Department of Agriculture, Water and the Environment",2021-11-24,2022-05-27,Off-farm Efficiency Grants Program,"The Off-farm Efficiency Grants Program provides owners or operators of water delivery infrastructure in the Murray-Darling Basin up to $150 million in funding to help achieve a sustainable future for the Murray-Darling Basin, its people, industries and the environment. 
 This grant opportunity is part of the broader $1.54 billion  Off-Farm Efficiency Program  designed to recover water for the environment.  
 We encourage you to read the information about the broader program, and this grant opportunity, to help you decide which funding opportunity is right for your project.","You can apply if you meet the eligibility criteria. The eligibility criteria are a set of rules that describe who we can consider for this grant. You can apply if you: 
 
 are an eligible entity 
 have an eligible project 
 have eligible expenditure. 
 
 The rules are in the grant opportunity guidelines. 
 Eligible entities 
 You can apply if you have an Australian business number (ABN) and are one of the following entities: 
 
 an entity incorporated in Australia 
 a company limited by guarantee 
 an incorporated trustee on behalf of a trust 
 an incorporated association. 
 
 You can t apply if you are: 
 
 an organisation operating an irrigation enterprise as a single unit (i.e. an irrigator) 
 an organisation, or your project partner is an organisation, included on the National Redress Scheme s  list of Institutions that have not joined or signified their intent to join the Scheme - external site  
 an employer of 100 or more employees that has  not complied - external site   with the  Workplace Gender Equality Act (2012) . 
 
 You can partner with one or more other organisations. But you must decide who the lead organisation is. 
 The lead organisation must fill out the application form. 
 If we give your group the grant, the lead organisation: 
 
 signs the grant agreement 
 is responsible for making sure your group follows the rules in the grant agreement. 
 
 Eligible projects 
 You must complete your project by 31 March 2024. 
 Your project must:  
 
 be located in a catchment in the Murray-Darling Basin as outlined in section 5.2 of the grant opportunity guidelines 
 meet the criteria outlined in section 5.1 of the grant opportunity guidelines. 
",211010 - Water Resources,,"$150,000,000.00","ACT, NSW, VIC, SA, QLD",Open Non-competitive,1.0,"Off-farm Efficiency Grants Program.The Off-farm Efficiency Grants Program provides owners or operators of water delivery infrastructure in the Murray-Darling Basin up to $150 million in funding to help achieve a sustainable future for the Murray-Darling Basin, its people, industries and the environment. 
 This grant opportunity is part of the broader $1.54 billion  Off-Farm Efficiency Program  designed to recover water for the environment.  
 We encourage you to read the information about the broader program, and this grant opportunity, to help you decide which funding opportunity is right for your project."
Reg_t@t.com,2,2022-04-29 11:03:31,GO4869,1.0,,Grants623b0a2cb34a6bd48ae4c28c,"Department of Industry, Science, Energy and Resources",2021-09-23,2021-11-29,Refinery Upgrades Program – Phase 1 (Desulfurisation) Grants,"Applications open 15 October, 2021. 
 The Refinery Upgrades Program (the program) will support upgrades at domestic refineries to assure the domestic production and supply of better quality fuel, and allow for the earlier introduction of ultra-low sulfur fuel from 2027 to 2024. The program will also support refining capability in Australia, safeguard Australia s liquid fuel security and maintain associated fuel security benefits. 
 The program forms part of the Government s fuel security package, announced on 17 May 2021, which aims to increase Australia s resilience to fuel supply disruptions and secure local industry capability while keeping fuel prices low for consumers.","To be eligible you must be an entity with ownership of one of the following existing Australian refineries (each, an ""eligible refinery""): 
 
 Lytton Refinery, Queensland 
 Geelong Refinery, Victoria 
 
 and: 
 
 be an entity incorporated in Australia and a trading corporation, where your trading activities 
 form a sufficiently significant proportion of the corporation s overall activities as to merit it being described as a trading corporation; or 
 are a substantial and not merely peripheral activity of the corporation. 
",211003 - Energy Resources,,"$250,000,000.00","ACT, NSW, VIC, SA, WA, QLD, NT, TAS, Administered Territories",Closed Non-Competitive,0.0,"Refinery Upgrades Program – Phase 1 (Desulfurisation) Grants.Applications open 15 October, 2021. 
 The Refinery Upgrades Program (the program) will support upgrades at domestic refineries to assure the domestic production and supply of better quality fuel, and allow for the earlier introduction of ultra-low sulfur fuel from 2027 to 2024. The program will also support refining capability in Australia, safeguard Australia s liquid fuel security and maintain associated fuel security benefits. 
 The program forms part of the Government s fuel security package, announced on 17 May 2021, which aims to increase Australia s resilience to fuel supply disruptions and secure local industry capability while keeping fuel prices low for consumers."
